config,coord_dim,seed,k_frac,spearman_D_S,perm_null_mean,perm_null_sd,perm_p,perm_p_one_sided,n_perm,n_inputs,n_pairs,inputs,within_imp_mean_rho,cohesion_selected,cohesion_random_mean,cohesion_random_sd,cohesion_z,cohesion_matched_mean,cohesion_matched_sd,cohesion_matched_z,imp_selected,imp_all
cifar10 geo_r,3,9,0.05,-0.1148571242431033,-0.00013744150498682932,0.007122032808600361,0.001,0.001,999,4000,300000,calib,-0.1338990682833164,0.02938692271709442,0.020203149118460714,0.0029802958253010866,3.081497319020139,0.025525777060538532,0.003521292722375119,1.0965136840015461,0.6008480191230774,0.5104485750198364
cifar10 geo_r,3,9,0.1,-0.1148571242431033,-0.00013744150498682932,0.007122032808600361,0.001,0.001,999,4000,300000,calib,-0.1338990682833164,0.030154123902320862,0.019965661498717965,0.0019349979688490619,5.2653607716175745,0.026365363309159874,0.002475463107236809,1.5305259773633215,0.6113994717597961,0.5104485750198364
cifar10 geo_r,3,9,0.2,-0.1148571242431033,-0.00013744150498682932,0.007122032808600361,0.001,0.001,999,4000,300000,calib,-0.1338990682833164,0.026803787797689438,0.01986011535860598,0.0012420650103294152,5.590425924365635,0.02338501394726336,0.0014282687598510025,2.3936488314629774,0.5773234367370605,0.5104485750198364
cifar10 geo_pca,3,0,0.05,-0.21345730967413842,5.4656919565624764e-05,0.007455655508996248,0.001,0.001,999,4000,300000,calib,-0.2922234409789509,0.07454995810985565,0.019573105755262075,0.002898138648692954,18.96971090752271,0.03310929017141461,0.004156332735116024,9.97048854591131,0.651015043258667,0.5107829570770264
cifar10 geo_pca,3,0,0.1,-0.21345730967413842,5.4656919565624764e-05,0.007455655508996248,0.001,0.001,999,4000,300000,calib,-0.2922234409789509,0.0647130161523819,0.01962094330228865,0.0018794479833653356,23.992189847871863,0.02844702236354351,0.0024731219734440593,14.664053841093192,0.6122313141822815,0.5107829570770264
cifar10 geo_pca,3,0,0.2,-0.21345730967413842,5.4656919565624764e-05,0.007455655508996248,0.001,0.001,999,4000,300000,calib,-0.2922234409789509,0.05346246063709259,0.019787711845710872,0.0012041080690780022,27.96655020275735,0.02607207542285323,0.00148239205853573,18.477153218709056,0.5944832563400269,0.5107829570770264
cifar10 geo_pca,3,1,0.05,-0.23221265757542325,0.0005477326736010382,0.007241768966803914,0.001,0.001,999,4000,300000,calib,-0.3098387411119441,0.08133438974618912,0.01895779838319868,0.0027781514429498443,22.45255257730167,0.030318346535786987,0.004146237071943239,12.304179021338012,0.6402939558029175,0.5114120244979858
cifar10 geo_pca,3,1,0.1,-0.23221265757542325,0.0005477326736010382,0.007241768966803914,0.001,0.001,999,4000,300000,calib,-0.3098387411119441,0.045150939375162125,0.018894632258452476,0.0018598003891598226,14.117809231373107,0.02305586675181985,0.002276327699332085,9.70645510315536,0.5792635083198547,0.5114120244979858
cifar10 geo_pca,3,1,0.2,-0.23221265757542325,0.0005477326736010382,0.007241768966803914,0.001,0.001,999,4000,300000,calib,-0.3098387411119441,0.05922999605536461,0.018915194664150477,0.0012595184183214114,32.00810783929183,0.027528361715376377,0.0013877663675081493,22.84363928927571,0.613990306854248,0.5114120244979858
cifar10 geo_pca,3,2,0.05,-0.2376229160560389,0.0002192803695557707,0.007208895950855898,0.001,0.001,999,4000,300000,calib,-0.30807098839841973,0.10657946765422821,0.01868059518747032,0.002930087121792442,29.998723172090596,0.03261223771609366,0.004487482864846262,16.483011110992976,0.6620294451713562,0.509713888168335
