config,seed,k_frac,arm,total_neurons,ridge_a1,ridge_a01,ridge_a10,logistic,knn20,archived,n_shuf_reps
imagenet100_r50_geo_r,4,0.3,orig,2048,0.823199987411499,0.823199987411499,0.823199987411499,0.8655999898910522,0.7642,0.823199987411499,1.0
imagenet100_r50_geo_r,4,0.3,shuf,2048,0.8109999895095825,0.8109999895095825,0.8109999895095825,0.8605999946594238,0.7638,0.8109999895095825,1.0
imagenet100_r50_geo_r,4,0.5,orig,2048,0.8543999791145325,0.8543999791145325,0.8543999791145325,0.8689999580383301,0.787,0.8543999791145325,1.0
imagenet100_r50_geo_r,4,0.5,shuf,2048,0.85999995470047,0.85999995470047,0.85999995470047,0.868399977684021,0.7944,0.85999995470047,1.0
imagenet100_r50_geo_r,5,0.05,orig,2048,0.5776000022888184,0.5776000022888184,0.5773999691009521,0.8109999895095825,0.706,0.5776000022888184,1.0
imagenet100_r50_geo_r,5,0.05,shuf,2048,0.32519999146461487,0.32519999146461487,0.32519999146461487,0.6229999661445618,0.447,0.32519999146461487,1.0
imagenet100_r50_geo_r,5,0.1,orig,2048,0.7021999955177307,0.7021999955177307,0.7021999955177307,0.843999981880188,0.714,0.7021999955177307,1.0
imagenet100_r50_geo_r,5,0.1,shuf,2048,0.5212000012397766,0.5212000012397766,0.5212000012397766,0.7601999640464783,0.558,0.5212000012397766,1.0
imagenet100_r50_geo_r,5,0.15,orig,2048,0.765999972820282,0.765999972820282,0.765999972820282,0.8563999533653259,0.7464,0.765999972820282,1.0
imagenet100_r50_geo_r,5,0.15,shuf,2048,0.6277999877929688,0.6277999877929688,0.6277999877929688,0.8137999773025513,0.6344,0.6277999877929688,1.0
imagenet100_r50_geo_r,5,0.2,orig,2048,0.8089999556541443,0.8089999556541443,0.8089999556541443,0.861799955368042,0.7706,0.8089999556541443,1.0
imagenet100_r50_geo_r,5,0.2,shuf,2048,0.7084000110626221,0.7084000110626221,0.7084000110626221,0.8477999567985535,0.6806,0.7084000110626221,1.0
imagenet100_r50_geo_r,5,0.25,orig,2048,0.823199987411499,0.823199987411499,0.823199987411499,0.864799976348877,0.78,0.823199987411499,1.0
imagenet100_r50_geo_r,5,0.25,shuf,2048,0.7601999640464783,0.7601999640464783,0.7601999640464783,0.8547999858856201,0.7058,0.7601999640464783,1.0
imagenet100_r50_geo_r,5,0.3,orig,2048,0.8369999527931213,0.8369999527931213,0.8369999527931213,0.8671999573707581,0.787,0.8369999527931213,1.0
imagenet100_r50_geo_r,5,0.3,shuf,2048,0.7931999564170837,0.7931999564170837,0.7931999564170837,0.8575999736785889,0.7338,0.7931999564170837,1.0
imagenet100_r50_geo_r,5,0.5,orig,2048,0.8596000075340271,0.8596000075340271,0.8596000075340271,0.8673999905586243,0.7958,0.8596000075340271,1.0
imagenet100_r50_geo_r,5,0.5,shuf,2048,0.8561999797821045,0.8561999797821045,0.8561999797821045,0.8682000041007996,0.7962,0.8561999797821045,1.0
imagenet100_r50_geo_r,6,0.05,orig,2048,0.5827999711036682,0.5827999711036682,0.5827999711036682,0.8086000084877014,0.7048,0.5827999711036682,1.0
imagenet100_r50_geo_r,6,0.05,shuf,2048,0.35099998116493225,0.35099998116493225,0.35099998116493225,0.6161999702453613,0.4524,0.35099998116493225,1.0
imagenet100_r50_geo_r,6,0.1,orig,2048,0.741599977016449,0.741599977016449,0.741599977016449,0.8605999946594238,0.7706,0.741599977016449,1.0
imagenet100_r50_geo_r,6,0.1,shuf,2048,0.5155999660491943,0.5157999992370605,0.5155999660491943,0.7817999720573425,0.5802,0.5157999992370605,1.0
imagenet100_r50_geo_r,6,0.15,orig,2048,0.7893999814987183,0.7893999814987183,0.7893999814987183,0.8597999811172485,0.768,0.7893999814987183,1.0
imagenet100_r50_geo_r,6,0.15,shuf,2048,0.6308000087738037,0.6308000087738037,0.6308000087738037,0.8061999678611755,0.6206,0.6308000087738037,1.0
imagenet100_r50_geo_r,6,0.2,orig,2048,0.8151999711990356,0.8151999711990356,0.8151999711990356,0.8677999973297119,0.7734,0.8151999711990356,1.0
imagenet100_r50_geo_r,6,0.2,shuf,2048,0.7055999636650085,0.7055999636650085,0.7055999636650085,0.840999960899353,0.679,0.7055999636650085,1.0
imagenet100_r50_geo_r,6,0.25,orig,2048,0.8335999846458435,0.8335999846458435,0.8335999846458435,0.8705999851226807,0.777,0.8335999846458435,1.0
imagenet100_r50_geo_r,6,0.25,shuf,2048,0.76419997215271,0.76419997215271,0.76419997215271,0.849399983882904,0.7208,0.76419997215271,1.0
imagenet100_r50_geo_r,6,0.3,orig,2048,0.8393999934196472,0.8393999934196472,0.8393999934196472,0.8664000034332275,0.7802,0.8393999934196472,1.0
imagenet100_r50_geo_r,6,0.3,shuf,2048,0.7975999712944031,0.7975999712944031,0.7975999712944031,0.8592000007629395,0.7298,0.7975999712944031,1.0
imagenet100_r50_geo_r,6,0.5,orig,2048,0.8613999485969543,0.8613999485969543,0.8613999485969543,0.8637999892234802,0.7896,0.8613999485969543,1.0
imagenet100_r50_geo_r,6,0.5,shuf,2048,0.8597999811172485,0.8597999811172485,0.8597999811172485,0.8709999918937683,0.802,0.8597999811172485,1.0
imagenet100_r50_geo_r,7,0.05,orig,2048,0.6087999939918518,0.6087999939918518,0.6087999939918518,0.8271999955177307,0.7208,0.6087999939918518,1.0
imagenet100_r50_geo_r,7,0.05,shuf,2048,0.33820000290870667,0.33820000290870667,0.33820000290870667,0.6417999863624573,0.4694,0.33820000290870667,1.0
imagenet100_r50_geo_r,7,0.1,orig,2048,0.7311999797821045,0.7311999797821045,0.7313999533653259,0.8589999675750732,0.7566,0.7311999797821045,1.0
imagenet100_r50_geo_r,7,0.1,shuf,2048,0.5234000086784363,0.5234000086784363,0.5234000086784363,0.770799994468689,0.581,0.5234000086784363,1.0
imagenet100_r50_geo_r,7,0.15,orig,2048,0.7829999923706055,0.7829999923706055,0.7829999923706055,0.8675999641418457,0.7672,0.7829999923706055,1.0
imagenet100_r50_geo_r,7,0.15,shuf,2048,0.621399998664856,0.621399998664856,0.621399998664856,0.8197999596595764,0.619,0.621399998664856,1.0
imagenet100_r50_geo_r,7,0.2,orig,2048,0.8125999569892883,0.8125999569892883,0.8125999569892883,0.8682000041007996,0.7738,0.8125999569892883,1.0
imagenet100_r50_geo_r,7,0.2,shuf,2048,0.7084000110626221,0.7084000110626221,0.7084000110626221,0.8381999731063843,0.6718,0.7084000110626221,1.0
imagenet100_r50_geo_r,7,0.25,orig,2048,0.8241999745368958,0.8241999745368958,0.8241999745368958,0.868399977684021,0.7778,0.8241999745368958,1.0
imagenet100_r50_geo_r,7,0.25,shuf,2048,0.7716000080108643,0.7716000080108643,0.7716000080108643,0.8560000061988831,0.7232,0.7716000080108643,1.0
imagenet100_r50_geo_r,7,0.3,orig,2048,0.8353999853134155,0.8353999853134155,0.8353999853134155,0.8703999519348145,0.7834,0.8353999853134155,1.0
imagenet100_r50_geo_r,7,0.3,shuf,2048,0.7981999516487122,0.7981999516487122,0.7981999516487122,0.8553999662399292,0.7376,0.7981999516487122,1.0
imagenet100_r50_geo_r,7,0.5,orig,2048,0.8639999628067017,0.8639999628067017,0.8639999628067017,0.868399977684021,0.802,0.8639999628067017,1.0
imagenet100_r50_geo_r,7,0.5,shuf,2048,0.8641999959945679,0.8641999959945679,0.8641999959945679,0.8669999837875366,0.7954,0.8641999959945679,1.0
imagenet100_r50_geo_r,8,0.05,orig,2048,0.6051999926567078,0.6051999926567078,0.6051999926567078,0.8172000050544739,0.7102,0.6051999926567078,1.0
imagenet100_r50_geo_r,8,0.05,shuf,2048,0.3211999833583832,0.3211999833583832,0.3211999833583832,0.550000011920929,0.4098,0.3211999833583832,1.0
imagenet100_r50_geo_r,8,0.1,orig,2048,0.746999979019165,0.746999979019165,0.746999979019165,0.8405999541282654,0.7758,0.746999979019165,1.0
imagenet100_r50_geo_r,8,0.1,shuf,2048,0.4967999756336212,0.4967999756336212,0.4967999756336212,0.7731999754905701,0.564,0.4967999756336212,1.0
imagenet100_r50_geo_r,8,0.15,orig,2048,0.795199990272522,0.795199990272522,0.795199990272522,0.8661999702453613,0.7812,0.795199990272522,1.0
imagenet100_r50_geo_r,8,0.15,shuf,2048,0.6151999831199646,0.6151999831199646,0.6151999831199646,0.81659996509552,0.6268,0.6151999831199646,1.0
imagenet100_r50_geo_r,8,0.2,orig,2048,0.8241999745368958,0.8241999745368958,0.8241999745368958,0.8673999905586243,0.787,0.8241999745368958,1.0
imagenet100_r50_geo_r,8,0.2,shuf,2048,0.722599983215332,0.722599983215332,0.7227999567985535,0.850600004196167,0.6948,0.722599983215332,1.0
imagenet100_r50_geo_r,8,0.25,orig,2048,0.8255999684333801,0.8255999684333801,0.8255999684333801,0.8711999654769897,0.776,0.8255999684333801,1.0
imagenet100_r50_geo_r,8,0.25,shuf,2048,0.7685999870300293,0.7685999870300293,0.7685999870300293,0.854200005531311,0.716,0.7685999870300293,1.0
imagenet100_r50_geo_r,8,0.3,orig,2048,0.8395999670028687,0.8395999670028687,0.8395999670028687,0.8687999844551086,0.7836,0.8395999670028687,1.0
imagenet100_r50_geo_r,8,0.3,shuf,2048,0.7915999889373779,0.7915999889373779,0.7915999889373779,0.8557999730110168,0.7388,0.7915999889373779,1.0
imagenet100_r50_geo_r,8,0.5,orig,2048,0.8571999669075012,0.8571999669075012,0.8571999669075012,0.8661999702453613,0.7988,0.8571999669075012,1.0
imagenet100_r50_geo_r,8,0.5,shuf,2048,0.8557999730110168,0.8557999730110168,0.8557999730110168,0.8659999966621399,0.7906,0.8557999730110168,1.0
imagenet100_r50_geo_r,9,0.05,orig,2048,0.6395999789237976,0.6395999789237976,0.6395999789237976,0.8333999514579773,0.7506,0.6395999789237976,1.0
imagenet100_r50_geo_r,9,0.05,shuf,2048,0.34119999408721924,0.34119999408721924,0.34119999408721924,0.6151999831199646,0.439,0.34119999408721924,1.0
imagenet100_r50_geo_r,9,0.1,orig,2048,0.7621999979019165,0.7621999979019165,0.7621999979019165,0.861799955368042,0.792,0.7621999979019165,1.0
imagenet100_r50_geo_r,9,0.1,shuf,2048,0.4903999865055084,0.4903999865055084,0.4903999865055084,0.767799973487854,0.5434,0.4903999865055084,1.0
imagenet100_r50_geo_r,9,0.15,orig,2048,0.8027999997138977,0.8027999997138977,0.8027999997138977,0.8691999912261963,0.7854,0.8027999997138977,1.0
imagenet100_r50_geo_r,9,0.15,shuf,2048,0.6295999884605408,0.6295999884605408,0.6295999884605408,0.8069999814033508,0.6026,0.6295999884605408,1.0
imagenet100_r50_geo_r,9,0.2,orig,2048,0.8317999839782715,0.8317999839782715,0.8319999575614929,0.871999979019165,0.793,0.8317999839782715,1.0
imagenet100_r50_geo_r,9,0.2,shuf,2048,0.687999963760376,0.687999963760376,0.687999963760376,0.8330000042915344,0.6558,0.687999963760376,1.0
imagenet100_r50_geo_r,9,0.25,orig,2048,0.8434000015258789,0.8434000015258789,0.8434000015258789,0.8757999539375305,0.7906,0.8434000015258789,1.0
imagenet100_r50_geo_r,9,0.25,shuf,2048,0.748199999332428,0.748199999332428,0.748199999332428,0.8555999994277954,0.6974,0.748199999332428,1.0
imagenet100_r50_geo_r,9,0.3,orig,2048,0.8507999777793884,0.8507999777793884,0.8507999777793884,0.8757999539375305,0.7974,0.8507999777793884,1.0
imagenet100_r50_geo_r,9,0.3,shuf,2048,0.7945999503135681,0.7945999503135681,0.7945999503135681,0.8619999885559082,0.74,0.7945999503135681,1.0
imagenet100_r50_geo_r,9,0.5,orig,2048,0.85999995470047,0.85999995470047,0.85999995470047,0.8727999925613403,0.8032,0.85999995470047,1.0
imagenet100_r50_geo_r,9,0.5,shuf,2048,0.8585999608039856,0.8585999608039856,0.8585999608039856,0.8649999499320984,0.7986,0.8585999608039856,1.0
imagenet100_r50_geo_m,0,0.05,orig,2048,0.8241999745368958,0.8241999745368958,0.8241999745368958,0.8715999722480774,0.864,0.8241999745368958,1.0
imagenet100_r50_geo_m,0,0.05,shuf,2048,0.32519999146461487,0.32519999146461487,0.32519999146461487,0.5888000130653381,0.4122,0.32519999146461487,1.0
imagenet100_r50_geo_m,0,0.1,orig,2048,0.8807999491691589,0.8807999491691589,0.8807999491691589,0.8883999586105347,0.88,0.8807999491691589,1.0
imagenet100_r50_geo_m,0,0.1,shuf,2048,0.5040000081062317,0.5040000081062317,0.5040000081062317,0.7373999953269958,0.5262,0.5040000081062317,1.0
imagenet100_r50_geo_m,0,0.15,orig,2048,0.8845999836921692,0.8845999836921692,0.8845999836921692,0.8883999586105347,0.8754,0.8845999836921692,1.0
imagenet100_r50_geo_m,0,0.15,shuf,2048,0.6272000074386597,0.6272000074386597,0.6272000074386597,0.8136000037193298,0.6266,0.6272000074386597,1.0
imagenet100_r50_geo_m,0,0.2,orig,2048,0.8835999965667725,0.8835999965667725,0.8835999965667725,0.8881999850273132,0.8716,0.8835999965667725,1.0
imagenet100_r50_geo_m,0,0.2,shuf,2048,0.7095999717712402,0.7095999717712402,0.7095999717712402,0.8435999751091003,0.6816,0.7095999717712402,1.0
imagenet100_r50_geo_m,0,0.25,orig,2048,0.8859999775886536,0.8859999775886536,0.8859999775886536,0.886199951171875,0.8706,0.8859999775886536,1.0
imagenet100_r50_geo_m,0,0.25,shuf,2048,0.765999972820282,0.765999972820282,0.765999972820282,0.8547999858856201,0.7252,0.765999972820282,1.0
imagenet100_r50_geo_m,0,0.3,orig,2048,0.8859999775886536,0.8859999775886536,0.8859999775886536,0.8841999769210815,0.8606,0.8859999775886536,1.0
imagenet100_r50_geo_m,0,0.3,shuf,2048,0.7889999747276306,0.7889999747276306,0.7889999747276306,0.8553999662399292,0.7338,0.7889999747276306,1.0
imagenet100_r50_geo_m,0,0.5,orig,2048,0.8887999653816223,0.8887999653816223,0.8887999653816223,0.8779999613761902,0.8466,0.8887999653816223,1.0
imagenet100_r50_geo_m,0,0.5,shuf,2048,0.8587999939918518,0.8587999939918518,0.8587999939918518,0.8689999580383301,0.805,0.8587999939918518,1.0
imagenet100_r50_geo_m,1,0.05,orig,2048,0.8179999589920044,0.8179999589920044,0.8179999589920044,0.733199954032898,0.8632,0.8179999589920044,1.0
imagenet100_r50_geo_m,1,0.05,shuf,2048,0.3357999920845032,0.3357999920845032,0.3357999920845032,0.5845999717712402,0.4308,0.3357999920845032,1.0
imagenet100_r50_geo_m,1,0.1,orig,2048,0.8815999627113342,0.8815999627113342,0.8815999627113342,0.8889999985694885,0.8814,0.8815999627113342,1.0
imagenet100_r50_geo_m,1,0.1,shuf,2048,0.5270000100135803,0.5270000100135803,0.5271999835968018,0.7615999579429626,0.5526,0.5270000100135803,1.0
imagenet100_r50_geo_m,1,0.15,orig,2048,0.8859999775886536,0.8859999775886536,0.8859999775886536,0.8901999592781067,0.8744,0.8859999775886536,1.0
imagenet100_r50_geo_m,1,0.15,shuf,2048,0.6434000134468079,0.6434000134468079,0.6431999802589417,0.818399965763092,0.6386,0.6434000134468079,1.0
imagenet100_r50_geo_m,1,0.2,orig,2048,0.8851999640464783,0.8851999640464783,0.8851999640464783,0.8873999714851379,0.875,0.8851999640464783,1.0
imagenet100_r50_geo_m,1,0.2,shuf,2048,0.7099999785423279,0.7099999785423279,0.7099999785423279,0.8312000036239624,0.6724,0.7099999785423279,1.0
imagenet100_r50_geo_m,1,0.25,orig,2048,0.887999951839447,0.887999951839447,0.887999951839447,0.8863999843597412,0.8592,0.887999951839447,1.0
imagenet100_r50_geo_m,1,0.25,shuf,2048,0.7561999559402466,0.7561999559402466,0.7561999559402466,0.8467999696731567,0.699,0.7561999559402466,1.0
imagenet100_r50_geo_m,1,0.3,orig,2048,0.8863999843597412,0.8863999843597412,0.8863999843597412,0.8831999897956848,0.8572,0.8863999843597412,1.0
imagenet100_r50_geo_m,1,0.3,shuf,2048,0.7874000072479248,0.7874000072479248,0.7874000072479248,0.8511999845504761,0.723,0.7874000072479248,1.0
imagenet100_r50_geo_m,1,0.5,orig,2048,0.8887999653816223,0.8887999653816223,0.8887999653816223,0.8809999823570251,0.8442,0.8887999653816223,1.0
imagenet100_r50_geo_m,1,0.5,shuf,2048,0.850600004196167,0.850600004196167,0.850600004196167,0.864799976348877,0.7936,0.850600004196167,1.0
imagenet100_r50_geo_m,2,0.05,orig,2048,0.8155999779701233,0.8155999779701233,0.8155999779701233,0.8687999844551086,0.8584,0.8155999779701233,1.0
imagenet100_r50_geo_m,2,0.05,shuf,2048,0.3328000009059906,0.3328000009059906,0.3328000009059906,0.5924000144004822,0.4268,0.3328000009059906,1.0
imagenet100_r50_geo_m,2,0.1,orig,2048,0.8801999688148499,0.8801999688148499,0.8801999688148499,0.8889999985694885,0.88,0.8801999688148499,1.0
imagenet100_r50_geo_m,2,0.1,shuf,2048,0.5081999897956848,0.5081999897956848,0.5081999897956848,0.7439999580383301,0.554,0.5081999897956848,1.0
imagenet100_r50_geo_m,2,0.15,orig,2048,0.8845999836921692,0.8845999836921692,0.8845999836921692,0.8899999856948853,0.8784,0.8845999836921692,1.0
imagenet100_r50_geo_m,2,0.15,shuf,2048,0.6259999871253967,0.6259999871253967,0.6259999871253967,0.8055999875068665,0.6198,0.6259999871253967,1.0
imagenet100_r50_geo_m,2,0.2,orig,2048,0.8853999972343445,0.8853999972343445,0.8853999972343445,0.8877999782562256,0.8712,0.8853999972343445,1.0
imagenet100_r50_geo_m,2,0.2,shuf,2048,0.7089999914169312,0.7089999914169312,0.7089999914169312,0.835599958896637,0.6732,0.7089999914169312,1.0
imagenet100_r50_geo_m,2,0.25,orig,2048,0.886199951171875,0.886199951171875,0.886199951171875,0.8840000033378601,0.8652,0.886199951171875,1.0
imagenet100_r50_geo_m,2,0.25,shuf,2048,0.7581999897956848,0.7581999897956848,0.7581999897956848,0.8525999784469604,0.7138,0.7581999897956848,1.0
imagenet100_r50_geo_m,2,0.3,orig,2048,0.8855999708175659,0.8855999708175659,0.8855999708175659,0.8851999640464783,0.8602,0.8855999708175659,1.0
imagenet100_r50_geo_m,2,0.3,shuf,2048,0.7857999801635742,0.7857999801635742,0.7857999801635742,0.8515999913215637,0.719,0.7857999801635742,1.0
imagenet100_r50_geo_m,2,0.5,orig,2048,0.8883999586105347,0.8883999586105347,0.8883999586105347,0.8783999681472778,0.8512,0.8883999586105347,1.0
imagenet100_r50_geo_m,2,0.5,shuf,2048,0.8563999533653259,0.8563999533653259,0.8563999533653259,0.8659999966621399,0.7876,0.8563999533653259,1.0
imagenet100_r50_geo_m,3,0.05,orig,2048,0.8154000043869019,0.8154000043869019,0.8154000043869019,0.8711999654769897,0.864,0.8154000043869019,1.0
imagenet100_r50_geo_m,3,0.05,shuf,2048,0.36959999799728394,0.36959999799728394,0.36959999799728394,0.6527999639511108,0.4722,0.36959999799728394,1.0
imagenet100_r50_geo_m,3,0.1,orig,2048,0.8831999897956848,0.8831999897956848,0.8831999897956848,0.8745999932289124,0.881,0.8831999897956848,1.0
imagenet100_r50_geo_m,3,0.1,shuf,2048,0.5342000126838684,0.5342000126838684,0.5342000126838684,0.7683999538421631,0.587,0.5342000126838684,1.0
imagenet100_r50_geo_m,3,0.15,orig,2048,0.8835999965667725,0.8835999965667725,0.8835999965667725,0.8905999660491943,0.883,0.8835999965667725,1.0
imagenet100_r50_geo_m,3,0.15,shuf,2048,0.6305999755859375,0.6305999755859375,0.6305999755859375,0.8199999928474426,0.6214,0.6305999755859375,1.0
imagenet100_r50_geo_m,3,0.2,orig,2048,0.8855999708175659,0.8855999708175659,0.8855999708175659,0.884399950504303,0.8734,0.8855999708175659,1.0
imagenet100_r50_geo_m,3,0.2,shuf,2048,0.7170000076293945,0.7170000076293945,0.7170000076293945,0.8357999920845032,0.669,0.7170000076293945,1.0
imagenet100_r50_geo_m,3,0.25,orig,2048,0.8855999708175659,0.8855999708175659,0.8855999708175659,0.8823999762535095,0.8702,0.8855999708175659,1.0
imagenet100_r50_geo_m,3,0.25,shuf,2048,0.7626000046730042,0.7626000046730042,0.7626000046730042,0.8501999974250793,0.7118,0.7626000046730042,1.0
imagenet100_r50_geo_m,3,0.3,orig,2048,0.8859999775886536,0.8859999775886536,0.8859999775886536,0.8851999640464783,0.8646,0.8859999775886536,1.0
imagenet100_r50_geo_m,3,0.3,shuf,2048,0.7981999516487122,0.7981999516487122,0.7981999516487122,0.8515999913215637,0.731,0.7981999516487122,1.0
imagenet100_r50_geo_m,3,0.5,orig,2048,0.887999951839447,0.887999951839447,0.887999951839447,0.8807999491691589,0.847,0.887999951839447,1.0
imagenet100_r50_geo_m,3,0.5,shuf,2048,0.8579999804496765,0.8579999804496765,0.8579999804496765,0.8677999973297119,0.797,0.8579999804496765,1.0
imagenet100_r50_geo_m,4,0.05,orig,2048,0.812999963760376,0.812999963760376,0.812999963760376,0.873199999332428,0.8642,0.812999963760376,1.0
imagenet100_r50_geo_m,4,0.05,shuf,2048,0.3563999831676483,0.3563999831676483,0.3563999831676483,0.6398000121116638,0.4646,0.3563999831676483,1.0
imagenet100_r50_geo_m,4,0.1,orig,2048,0.8823999762535095,0.8823999762535095,0.8823999762535095,0.8921999931335449,0.8818,0.8823999762535095,1.0
imagenet100_r50_geo_m,4,0.1,shuf,2048,0.520799994468689,0.520799994468689,0.520799994468689,0.7489999532699585,0.5506,0.520799994468689,1.0
imagenet100_r50_geo_m,4,0.15,orig,2048,0.8849999904632568,0.8849999904632568,0.8849999904632568,0.8899999856948853,0.879,0.8849999904632568,1.0
imagenet100_r50_geo_m,4,0.15,shuf,2048,0.6341999769210815,0.6341999769210815,0.6341999769210815,0.8181999921798706,0.6246,0.6341999769210815,1.0
imagenet100_r50_geo_m,4,0.2,orig,2048,0.8841999769210815,0.8841999769210815,0.8841999769210815,0.8863999843597412,0.8742,0.8841999769210815,1.0
imagenet100_r50_geo_m,4,0.2,shuf,2048,0.7152000069618225,0.7152000069618225,0.7152000069618225,0.8379999995231628,0.656,0.7152000069618225,1.0
imagenet100_r50_geo_m,4,0.25,orig,2048,0.8858000040054321,0.8858000040054321,0.8858000040054321,0.8851999640464783,0.8678,0.8858000040054321,1.0
imagenet100_r50_geo_m,4,0.25,shuf,2048,0.7675999999046326,0.7675999999046326,0.7675999999046326,0.8513999581336975,0.7048,0.7675999999046326,1.0
imagenet100_r50_geo_m,4,0.3,orig,2048,0.8867999911308289,0.8867999911308289,0.8867999911308289,0.8822000026702881,0.856,0.8867999911308289,1.0
imagenet100_r50_geo_m,4,0.3,shuf,2048,0.786799967288971,0.786799967288971,0.786799967288971,0.8575999736785889,0.7332,0.786799967288971,1.0
imagenet100_r50_geo_m,4,0.5,orig,2048,0.8877999782562256,0.8877999782562256,0.8877999782562256,0.8819999694824219,0.848,0.8877999782562256,1.0
imagenet100_r50_geo_m,4,0.5,shuf,2048,0.8543999791145325,0.8543999791145325,0.8543999791145325,0.8697999715805054,0.7924,0.8543999791145325,1.0
imagenet100_r50_geo_m,5,0.05,orig,2048,0.8154000043869019,0.8154000043869019,0.8154000043869019,0.8718000054359436,0.8632,0.8154000043869019,1.0
imagenet100_r50_geo_m,5,0.05,shuf,2048,0.31039997935295105,0.31039997935295105,0.31039997935295105,0.5812000036239624,0.4282,0.31039997935295105,1.0
imagenet100_r50_geo_m,5,0.1,orig,2048,0.8831999897956848,0.8831999897956848,0.8831999897956848,0.889799952507019,0.8832,0.8831999897956848,1.0
imagenet100_r50_geo_m,5,0.1,shuf,2048,0.5058000087738037,0.5058000087738037,0.5058000087738037,0.7549999952316284,0.5438,0.5058000087738037,1.0
imagenet100_r50_geo_m,5,0.15,orig,2048,0.8865999579429626,0.8865999579429626,0.8865999579429626,0.8930000066757202,0.8754,0.8865999579429626,1.0
imagenet100_r50_geo_m,5,0.15,shuf,2048,0.6097999811172485,0.6097999811172485,0.6097999811172485,0.8101999759674072,0.5948,0.6097999811172485,1.0
imagenet100_r50_geo_m,5,0.2,orig,2048,0.8853999972343445,0.8853999972343445,0.8853999972343445,0.8867999911308289,0.872,0.8853999972343445,1.0
imagenet100_r50_geo_m,5,0.2,shuf,2048,0.7069999575614929,0.7069999575614929,0.7069999575614929,0.8438000082969666,0.6674,0.7069999575614929,1.0
imagenet100_r50_geo_m,5,0.25,orig,2048,0.8853999972343445,0.8853999972343445,0.8853999972343445,0.8823999762535095,0.871,0.8853999972343445,1.0
imagenet100_r50_geo_m,5,0.25,shuf,2048,0.7533999681472778,0.7533999681472778,0.7533999681472778,0.8549999594688416,0.6988,0.7533999681472778,1.0
imagenet100_r50_geo_m,5,0.3,orig,2048,0.8873999714851379,0.8873999714851379,0.8871999979019165,0.8822000026702881,0.8588,0.8873999714851379,1.0
imagenet100_r50_geo_m,5,0.3,shuf,2048,0.8064000010490417,0.8064000010490417,0.8064000010490417,0.8631999492645264,0.737,0.8064000010490417,1.0
imagenet100_r50_geo_m,5,0.5,orig,2048,0.8876000046730042,0.8876000046730042,0.8876000046730042,0.8797999620437622,0.846,0.8876000046730042,1.0
imagenet100_r50_geo_m,5,0.5,shuf,2048,0.8561999797821045,0.8561999797821045,0.8560000061988831,0.8691999912261963,0.793,0.8561999797821045,1.0
imagenet100_r50_geo_m,6,0.05,orig,2048,0.8104000091552734,0.8104000091552734,0.8104000091552734,0.8623999953269958,0.85,0.8104000091552734,1.0
imagenet100_r50_geo_m,6,0.05,shuf,2048,0.34459999203681946,0.34459999203681946,0.34459999203681946,0.5703999996185303,0.4108,0.34459999203681946,1.0
imagenet100_r50_geo_m,6,0.1,orig,2048,0.8817999958992004,0.8817999958992004,0.8817999958992004,0.8557999730110168,0.8828,0.8817999958992004,1.0
imagenet100_r50_geo_m,6,0.1,shuf,2048,0.5335999727249146,0.5335999727249146,0.5335999727249146,0.7511999607086182,0.5618,0.5335999727249146,1.0
imagenet100_r50_geo_m,6,0.15,orig,2048,0.8841999769210815,0.8841999769210815,0.8841999769210815,0.8883999586105347,0.8758,0.8841999769210815,1.0
imagenet100_r50_geo_m,6,0.15,shuf,2048,0.6489999890327454,0.6489999890327454,0.6489999890327454,0.812999963760376,0.6288,0.6489999890327454,1.0
imagenet100_r50_geo_m,6,0.2,orig,2048,0.884399950504303,0.884399950504303,0.884399950504303,0.8871999979019165,0.8766,0.884399950504303,1.0
imagenet100_r50_geo_m,6,0.2,shuf,2048,0.7170000076293945,0.7170000076293945,0.7170000076293945,0.8353999853134155,0.673,0.7170000076293945,1.0
imagenet100_r50_geo_m,6,0.25,orig,2048,0.8863999843597412,0.8863999843597412,0.8863999843597412,0.8835999965667725,0.866,0.8863999843597412,1.0
imagenet100_r50_geo_m,6,0.25,shuf,2048,0.7667999863624573,0.7667999863624573,0.7667999863624573,0.8521999716758728,0.7228,0.7667999863624573,1.0
imagenet100_r50_geo_m,6,0.3,orig,2048,0.8863999843597412,0.8863999843597412,0.8863999843597412,0.8833999633789062,0.8576,0.8863999843597412,1.0
imagenet100_r50_geo_m,6,0.3,shuf,2048,0.7935999631881714,0.7935999631881714,0.7935999631881714,0.8574000000953674,0.7412,0.7935999631881714,1.0
imagenet100_r50_geo_m,6,0.5,orig,2048,0.887999951839447,0.887999951839447,0.887999951839447,0.878600001335144,0.8526,0.887999951839447,1.0
imagenet100_r50_geo_m,6,0.5,shuf,2048,0.8553999662399292,0.8553999662399292,0.8553999662399292,0.8643999695777893,0.7944,0.8553999662399292,1.0
imagenet100_r50_geo_m,7,0.05,orig,2048,0.819599986076355,0.819599986076355,0.819599986076355,0.7613999843597412,0.8672,0.819599986076355,1.0
imagenet100_r50_geo_m,7,0.05,shuf,2048,0.3513999879360199,0.3513999879360199,0.3513999879360199,0.6326000094413757,0.4624,0.3513999879360199,1.0
imagenet100_r50_geo_m,7,0.1,orig,2048,0.8781999945640564,0.8781999945640564,0.8781999945640564,0.8899999856948853,0.8804,0.8781999945640564,1.0
