dataset,arm,seed,k_frac,k_neurons,reference,jaccard,jaccard_null_expected,calib
imagenet100,geo_r,2,0.05,102,magnitude,0.2215568862275449,0.02553830746119179,n4000_seed0
imagenet100,geo_r,2,0.05,102,variance,0.2215568862275449,0.02553830746119179,n4000_seed0
imagenet100,geo_r,2,0.05,102,rate,0.15254237288135594,0.02553830746119179,n4000_seed0
imagenet100,geo_r,2,0.05,102,probe_weight,0.19298245614035087,0.02553830746119179,n4000_seed0
imagenet100,geo_r,2,0.1,204,magnitude,0.2911392405063291,0.052415210688591986,n4000_seed0
imagenet100,geo_r,2,0.1,204,variance,0.2830188679245283,0.052415210688591986,n4000_seed0
imagenet100,geo_r,2,0.1,204,rate,0.23636363636363636,0.052415210688591986,n4000_seed0
imagenet100,geo_r,2,0.1,204,probe_weight,0.18950437317784258,0.052415210688591986,n4000_seed0
imagenet100,geo_r,2,0.2,409,magnitude,0.292259083728278,0.11093029563330621,n4000_seed0
imagenet100,geo_r,2,0.2,409,variance,0.2902208201892745,0.11093029563330621,n4000_seed0
imagenet100,geo_r,2,0.2,409,rate,0.25846153846153846,0.11093029563330621,n4000_seed0
imagenet100,geo_r,2,0.2,409,probe_weight,0.157001414427157,0.11093029563330621,n4000_seed0
imagenet100,geo_r,2,0.5,1024,magnitude,0.3735747820254863,0.3333333333333333,n4000_seed0
imagenet100,geo_r,2,0.5,1024,variance,0.3553937789543349,0.3333333333333333,n4000_seed0
imagenet100,geo_r,2,0.5,1024,rate,0.3689839572192513,0.3333333333333333,n4000_seed0
imagenet100,geo_r,2,0.5,1024,probe_weight,0.32470892626131953,0.3333333333333333,n4000_seed0
imagenet100,geo_r,3,0.05,102,magnitude,0.2670807453416149,0.02553830746119179,n4000_seed0
imagenet100,geo_r,3,0.05,102,variance,0.25153374233128833,0.02553830746119179,n4000_seed0
imagenet100,geo_r,3,0.05,102,rate,0.1657142857142857,0.02553830746119179,n4000_seed0
imagenet100,geo_r,3,0.05,102,probe_weight,0.2289156626506024,0.02553830746119179,n4000_seed0
imagenet100,geo_r,3,0.1,204,magnitude,0.3289902280130293,0.052415210688591986,n4000_seed0
imagenet100,geo_r,3,0.1,204,variance,0.3035143769968051,0.052415210688591986,n4000_seed0
imagenet100,geo_r,3,0.1,204,rate,0.22522522522522523,0.052415210688591986,n4000_seed0
imagenet100,geo_r,3,0.1,204,probe_weight,0.21428571428571427,0.052415210688591986,n4000_seed0
imagenet100,geo_r,3,0.2,409,magnitude,0.391156462585034,0.11093029563330621,n4000_seed0
imagenet100,geo_r,3,0.2,409,variance,0.39590443686006827,0.11093029563330621,n4000_seed0
imagenet100,geo_r,3,0.2,409,rate,0.3108974358974359,0.11093029563330621,n4000_seed0
imagenet100,geo_r,3,0.2,409,probe_weight,0.2011747430249633,0.11093029563330621,n4000_seed0
imagenet100,geo_r,3,0.5,1024,magnitude,0.4851341551849166,0.3333333333333333,n4000_seed0
imagenet100,geo_r,3,0.5,1024,variance,0.4744420446364291,0.3333333333333333,n4000_seed0
imagenet100,geo_r,3,0.5,1024,rate,0.46494992846924177,0.3333333333333333,n4000_seed0
imagenet100,geo_r,3,0.5,1024,probe_weight,0.3411918795022921,0.3333333333333333,n4000_seed0
imagenet100,geo_r,4,0.05,102,magnitude,0.2,0.02553830746119179,n4000_seed0
imagenet100,geo_r,4,0.05,102,variance,0.1724137931034483,0.02553830746119179,n4000_seed0
imagenet100,geo_r,4,0.05,102,rate,0.1270718232044199,0.02553830746119179,n4000_seed0
imagenet100,geo_r,4,0.05,102,probe_weight,0.1590909090909091,0.02553830746119179,n4000_seed0
imagenet100,geo_r,4,0.1,204,magnitude,0.24770642201834864,0.052415210688591986,n4000_seed0
imagenet100,geo_r,4,0.1,204,variance,0.24770642201834864,0.052415210688591986,n4000_seed0
imagenet100,geo_r,4,0.1,204,rate,0.16905444126074498,0.052415210688591986,n4000_seed0
imagenet100,geo_r,4,0.1,204,probe_weight,0.1590909090909091,0.052415210688591986,n4000_seed0
imagenet100,geo_r,4,0.2,409,magnitude,0.28414442700156983,0.11093029563330621,n4000_seed0
imagenet100,geo_r,4,0.2,409,variance,0.2902208201892745,0.11093029563330621,n4000_seed0
imagenet100,geo_r,4,0.2,409,rate,0.20827178729689808,0.11093029563330621,n4000_seed0
imagenet100,geo_r,4,0.2,409,probe_weight,0.1837916063675832,0.11093029563330621,n4000_seed0
imagenet100,geo_r,4,0.5,1024,magnitude,0.3960463531015678,0.3333333333333333,n4000_seed0
imagenet100,geo_r,4,0.5,1024,variance,0.391304347826087,0.3333333333333333,n4000_seed0
imagenet100,geo_r,4,0.5,1024,rate,0.38005390835579517,0.3333333333333333,n4000_seed0
imagenet100,geo_r,4,0.5,1024,probe_weight,0.32900713822193384,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,0,0.05,102,magnitude,0.21428571428571427,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,0,0.05,102,variance,0.25153374233128833,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,0,0.05,102,rate,0.11475409836065574,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,0,0.05,102,probe_weight,0.2215568862275449,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,0,0.1,204,magnitude,0.29523809523809524,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,0,0.1,204,variance,0.2911392405063291,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,0,0.1,204,rate,0.2,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,0,0.1,204,probe_weight,0.1826086956521739,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,0,0.2,409,magnitude,0.393526405451448,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,0,0.2,409,variance,0.4103448275862069,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,0,0.2,409,rate,0.30254777070063693,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,0,0.2,409,probe_weight,0.19416058394160585,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,0,0.5,1024,magnitude,0.4143646408839779,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,0,0.5,1024,variance,0.44123856439127374,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,0,0.5,1024,rate,0.40370116518163124,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,0,0.5,1024,probe_weight,0.35181518151815183,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,1,0.05,102,magnitude,0.29936305732484075,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,1,0.05,102,variance,0.3161290322580645,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,1,0.05,102,rate,0.19298245614035087,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,1,0.05,102,probe_weight,0.25925925925925924,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,1,0.1,204,magnitude,0.29936305732484075,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,1,0.1,204,variance,0.3377049180327869,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,1,0.1,204,rate,0.14285714285714285,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,1,0.1,204,probe_weight,0.24770642201834864,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,1,0.2,409,magnitude,0.29430379746835444,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,1,0.2,409,variance,0.28213166144200624,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,1,0.2,409,rate,0.21364985163204747,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,1,0.2,409,probe_weight,0.18037518037518038,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,1,0.5,1024,magnitude,0.3324658425504229,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,1,0.5,1024,variance,0.35809018567639256,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,1,0.5,1024,rate,0.3178893178893179,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,1,0.5,1024,probe_weight,0.3781965006729475,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,2,0.05,102,magnitude,0.20710059171597633,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,2,0.05,102,variance,0.2911392405063291,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,2,0.05,102,rate,0.09090909090909091,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,2,0.05,102,probe_weight,0.21428571428571427,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,2,0.1,204,magnitude,0.2911392405063291,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,2,0.1,204,variance,0.2911392405063291,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,2,0.1,204,rate,0.1590909090909091,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,2,0.1,204,probe_weight,0.24012158054711247,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,2,0.2,409,magnitude,0.3840947546531303,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,2,0.2,409,variance,0.4006849315068493,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,2,0.2,409,rate,0.278125,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,2,0.2,409,probe_weight,0.25076452599388377,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,2,0.5,1024,magnitude,0.4361851332398317,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,2,0.5,1024,variance,0.43216783216783217,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,2,0.5,1024,rate,0.41730103806228375,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,2,0.5,1024,probe_weight,0.3536021150033047,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,3,0.05,102,magnitude,0.2,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,3,0.05,102,variance,0.3246753246753247,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,3,0.05,102,rate,0.11475409836065574,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,3,0.05,102,probe_weight,0.2911392405063291,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,3,0.1,204,magnitude,0.2870662460567823,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,3,0.1,204,variance,0.2631578947368421,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,3,0.1,204,rate,0.18604651162790697,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,3,0.1,204,probe_weight,0.20353982300884957,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,3,0.2,409,magnitude,0.34539473684210525,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,3,0.2,409,variance,0.35206611570247937,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,3,0.2,409,rate,0.278125,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,3,0.2,409,probe_weight,0.19416058394160585,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,3,0.5,1024,magnitude,0.40756013745704467,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,3,0.5,1024,variance,0.4008207934336525,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,3,0.5,1024,rate,0.40370116518163124,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,3,0.5,1024,probe_weight,0.3350717079530639,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,4,0.05,102,magnitude,0.21428571428571427,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,4,0.05,102,variance,0.2289156626506024,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,4,0.05,102,rate,0.11475409836065574,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,4,0.05,102,probe_weight,0.1791907514450867,0.02553830746119179,n4000_seed0
imagenet100,geo_pca,4,0.1,204,magnitude,0.25925925925925924,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,4,0.1,204,variance,0.24770642201834864,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,4,0.1,204,rate,0.1826086956521739,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,4,0.1,204,probe_weight,0.16905444126074498,0.052415210688591986,n4000_seed0
imagenet100,geo_pca,4,0.2,409,magnitude,0.32792207792207795,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,4,0.2,409,variance,0.33442088091353994,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,4,0.2,409,rate,0.2623456790123457,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,4,0.2,409,probe_weight,0.1855072463768116,0.11093029563330621,n4000_seed0
imagenet100,geo_pca,4,0.5,1024,magnitude,0.42618384401114207,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,4,0.5,1024,variance,0.45557924662402277,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,4,0.5,1024,rate,0.39414567733151806,0.3333333333333333,n4000_seed0
imagenet100,geo_pca,4,0.5,1024,probe_weight,0.37173476222371066,0.3333333333333333,n4000_seed0
imagenet100,geo_m,0,0.05,102,magnitude,0.19298245614035087,0.02553830746119179,n4000_seed1
imagenet100,geo_m,0,0.05,102,variance,0.59375,0.02553830746119179,n4000_seed1
imagenet100,geo_m,0,0.05,102,rate,0.0,0.02553830746119179,n4000_seed1
imagenet100,geo_m,0,0.05,102,probe_weight,0.7,0.02553830746119179,n4000_seed1
imagenet100,geo_m,0,0.1,204,magnitude,0.6126482213438735,0.052415210688591986,n4000_seed1
imagenet100,geo_m,0,0.1,204,variance,0.7894736842105263,0.052415210688591986,n4000_seed1
imagenet100,geo_m,0,0.1,204,rate,0.1657142857142857,0.052415210688591986,n4000_seed1
imagenet100,geo_m,0,0.1,204,probe_weight,0.5454545454545454,0.052415210688591986,n4000_seed1
imagenet100,geo_m,0,0.2,409,magnitude,0.8804597701149425,0.11093029563330621,n4000_seed1
imagenet100,geo_m,0,0.2,409,variance,0.7591397849462366,0.11093029563330621,n4000_seed1
imagenet100,geo_m,0,0.2,409,rate,0.4981684981684982,0.11093029563330621,n4000_seed1
imagenet100,geo_m,0,0.2,409,probe_weight,0.28012519561815336,0.11093029563330621,n4000_seed1
imagenet100,geo_m,0,0.5,1024,magnitude,0.8517179023508138,0.3333333333333333,n4000_seed1
imagenet100,geo_m,0,0.5,1024,variance,0.7949167397020158,0.3333333333333333,n4000_seed1
imagenet100,geo_m,0,0.5,1024,rate,0.7166806370494552,0.3333333333333333,n4000_seed1
imagenet100,geo_m,0,0.5,1024,probe_weight,0.2970234325522483,0.3333333333333333,n4000_seed1
imagenet100,geo_m,1,0.05,102,magnitude,0.25925925925925924,0.02553830746119179,n4000_seed1
imagenet100,geo_m,1,0.05,102,variance,0.7142857142857143,0.02553830746119179,n4000_seed1
imagenet100,geo_m,1,0.05,102,rate,0.014925373134328358,0.02553830746119179,n4000_seed1
imagenet100,geo_m,1,0.05,102,probe_weight,0.7,0.02553830746119179,n4000_seed1
imagenet100,geo_m,1,0.1,204,magnitude,0.5752895752895753,0.052415210688591986,n4000_seed1
imagenet100,geo_m,1,0.1,204,variance,0.7973568281938326,0.052415210688591986,n4000_seed1
imagenet100,geo_m,1,0.1,204,rate,0.15254237288135594,0.052415210688591986,n4000_seed1
imagenet100,geo_m,1,0.1,204,probe_weight,0.5513307984790875,0.052415210688591986,n4000_seed1
imagenet100,geo_m,1,0.2,409,magnitude,0.8057395143487859,0.11093029563330621,n4000_seed1
imagenet100,geo_m,1,0.2,409,variance,0.7705627705627706,0.11093029563330621,n4000_seed1
imagenet100,geo_m,1,0.2,409,rate,0.393526405451448,0.11093029563330621,n4000_seed1
imagenet100,geo_m,1,0.2,409,probe_weight,0.28213166144200624,0.11093029563330621,n4000_seed1
imagenet100,geo_m,1,0.5,1024,magnitude,0.8737419945105215,0.3333333333333333,n4000_seed1
imagenet100,geo_m,1,0.5,1024,variance,0.8012313104661389,0.3333333333333333,n4000_seed1
imagenet100,geo_m,1,0.5,1024,rate,0.7224558452481077,0.3333333333333333,n4000_seed1
imagenet100,geo_m,1,0.5,1024,probe_weight,0.3003174603174603,0.3333333333333333,n4000_seed1
imagenet100,geo_m,2,0.05,102,magnitude,0.19298245614035087,0.02553830746119179,n4000_seed1
imagenet100,geo_m,2,0.05,102,variance,0.6190476190476191,0.02553830746119179,n4000_seed1
imagenet100,geo_m,2,0.05,102,rate,0.009900990099009901,0.02553830746119179,n4000_seed1
imagenet100,geo_m,2,0.05,102,probe_weight,0.7,0.02553830746119179,n4000_seed1
imagenet100,geo_m,2,0.1,204,magnitude,0.5632183908045977,0.052415210688591986,n4000_seed1
imagenet100,geo_m,2,0.1,204,variance,0.7894736842105263,0.052415210688591986,n4000_seed1
imagenet100,geo_m,2,0.1,204,rate,0.14285714285714285,0.052415210688591986,n4000_seed1
imagenet100,geo_m,2,0.1,204,probe_weight,0.5454545454545454,0.052415210688591986,n4000_seed1
imagenet100,geo_m,2,0.2,409,magnitude,0.744136460554371,0.11093029563330621,n4000_seed1
imagenet100,geo_m,2,0.2,409,variance,0.8177777777777778,0.11093029563330621,n4000_seed1
imagenet100,geo_m,2,0.2,409,rate,0.36333333333333334,0.11093029563330621,n4000_seed1
imagenet100,geo_m,2,0.2,409,probe_weight,0.29635499207606975,0.11093029563330621,n4000_seed1
imagenet100,geo_m,2,0.5,1024,magnitude,0.8720292504570384,0.3333333333333333,n4000_seed1
imagenet100,geo_m,2,0.5,1024,variance,0.7519247219846023,0.3333333333333333,n4000_seed1
imagenet100,geo_m,2,0.5,1024,rate,0.7902097902097902,0.3333333333333333,n4000_seed1
imagenet100,geo_m,2,0.5,1024,probe_weight,0.284012539184953,0.3333333333333333,n4000_seed1
imagenet100,geo_m,3,0.05,102,magnitude,0.25925925925925924,0.02553830746119179,n4000_seed1
imagenet100,geo_m,3,0.05,102,variance,0.7,0.02553830746119179,n4000_seed1
imagenet100,geo_m,3,0.05,102,rate,0.02512562814070352,0.02553830746119179,n4000_seed1
imagenet100,geo_m,3,0.05,102,probe_weight,0.7142857142857143,0.02553830746119179,n4000_seed1
imagenet100,geo_m,3,0.1,204,magnitude,0.5813953488372093,0.052415210688591986,n4000_seed1
imagenet100,geo_m,3,0.1,204,variance,0.7894736842105263,0.052415210688591986,n4000_seed1
imagenet100,geo_m,3,0.1,204,rate,0.16905444126074498,0.052415210688591986,n4000_seed1
imagenet100,geo_m,3,0.1,204,probe_weight,0.5632183908045977,0.052415210688591986,n4000_seed1
imagenet100,geo_m,3,0.2,409,magnitude,0.793859649122807,0.11093029563330621,n4000_seed1
imagenet100,geo_m,3,0.2,409,variance,0.821826280623608,0.11093029563330621,n4000_seed1
imagenet100,geo_m,3,0.2,409,rate,0.391156462585034,0.11093029563330621,n4000_seed1
imagenet100,geo_m,3,0.2,409,probe_weight,0.2861635220125786,0.11093029563330621,n4000_seed1
imagenet100,geo_m,3,0.5,1024,magnitude,0.8584392014519057,0.3333333333333333,n4000_seed1
imagenet100,geo_m,3,0.5,1024,variance,0.7326565143824028,0.3333333333333333,n4000_seed1
imagenet100,geo_m,3,0.5,1024,rate,0.8269402319357716,0.3333333333333333,n4000_seed1
imagenet100,geo_m,3,0.5,1024,probe_weight,0.28967254408060455,0.3333333333333333,n4000_seed1
imagenet100,geo_m,4,0.05,102,magnitude,0.2215568862275449,0.02553830746119179,n4000_seed1
imagenet100,geo_m,4,0.05,102,variance,0.6585365853658537,0.02553830746119179,n4000_seed1
imagenet100,geo_m,4,0.05,102,rate,0.009900990099009901,0.02553830746119179,n4000_seed1
imagenet100,geo_m,4,0.05,102,probe_weight,0.6585365853658537,0.02553830746119179,n4000_seed1
imagenet100,geo_m,4,0.1,204,magnitude,0.6,0.052415210688591986,n4000_seed1
imagenet100,geo_m,4,0.1,204,variance,0.7816593886462883,0.052415210688591986,n4000_seed1
imagenet100,geo_m,4,0.1,204,rate,0.16905444126074498,0.052415210688591986,n4000_seed1
imagenet100,geo_m,4,0.1,204,probe_weight,0.539622641509434,0.052415210688591986,n4000_seed1
imagenet100,geo_m,4,0.2,409,magnitude,0.9112149532710281,0.11093029563330621,n4000_seed1
imagenet100,geo_m,4,0.2,409,variance,0.801762114537445,0.11093029563330621,n4000_seed1
imagenet100,geo_m,4,0.2,409,rate,0.47653429602888087,0.11093029563330621,n4000_seed1
imagenet100,geo_m,4,0.2,409,probe_weight,0.28012519561815336,0.11093029563330621,n4000_seed1
imagenet100,geo_m,4,0.5,1024,magnitude,0.7855274629468177,0.3333333333333333,n4000_seed1
imagenet100,geo_m,4,0.5,1024,variance,0.8269402319357716,0.3333333333333333,n4000_seed1
imagenet100,geo_m,4,0.5,1024,rate,0.5888285492629945,0.3333333333333333,n4000_seed1
imagenet100,geo_m,4,0.5,1024,probe_weight,0.313662604233483,0.3333333333333333,n4000_seed1
imagenet100,geo_r,0,0.05,102,magnitude,0.24390243902439024,0.02553830746119179,n4000_seed1
imagenet100,geo_r,0,0.05,102,variance,0.24390243902439024,0.02553830746119179,n4000_seed1
imagenet100,geo_r,0,0.05,102,rate,0.1657142857142857,0.02553830746119179,n4000_seed1
imagenet100,geo_r,0,0.05,102,probe_weight,0.21428571428571427,0.02553830746119179,n4000_seed1
imagenet100,geo_r,0,0.1,204,magnitude,0.29936305732484075,0.052415210688591986,n4000_seed1
imagenet100,geo_r,0,0.1,204,variance,0.2911392405063291,0.052415210688591986,n4000_seed1
imagenet100,geo_r,0,0.1,204,rate,0.22522522522522523,0.052415210688591986,n4000_seed1
imagenet100,geo_r,0,0.1,204,probe_weight,0.21791044776119403,0.052415210688591986,n4000_seed1
imagenet100,geo_r,0,0.2,409,magnitude,0.3088,0.11093029563330621,n4000_seed1
imagenet100,geo_r,0,0.2,409,variance,0.3004769475357711,0.11093029563330621,n4000_seed1
imagenet100,geo_r,0,0.2,409,rate,0.23939393939393938,0.11093029563330621,n4000_seed1
imagenet100,geo_r,0,0.2,409,probe_weight,0.17191977077363896,0.11093029563330621,n4000_seed1
imagenet100,geo_r,0,0.5,1024,magnitude,0.32129032258064516,0.3333333333333333,n4000_seed1
imagenet100,geo_r,0,0.5,1024,variance,0.32642487046632124,0.3333333333333333,n4000_seed1
imagenet100,geo_r,0,0.5,1024,rate,0.3161953727506427,0.3333333333333333,n4000_seed1
imagenet100,geo_r,0,0.5,1024,probe_weight,0.3411918795022921,0.3333333333333333,n4000_seed1
imagenet100,geo_r,1,0.05,102,magnitude,0.2289156626506024,0.02553830746119179,n4000_seed1
imagenet100,geo_r,1,0.05,102,variance,0.25925925925925924,0.02553830746119179,n4000_seed1
imagenet100,geo_r,1,0.05,102,rate,0.13333333333333333,0.02553830746119179,n4000_seed1
imagenet100,geo_r,1,0.05,102,probe_weight,0.2289156626506024,0.02553830746119179,n4000_seed1
imagenet100,geo_r,1,0.1,204,magnitude,0.3246753246753247,0.052415210688591986,n4000_seed1
imagenet100,geo_r,1,0.1,204,variance,0.3509933774834437,0.052415210688591986,n4000_seed1
imagenet100,geo_r,1,0.1,204,rate,0.23636363636363636,0.052415210688591986,n4000_seed1
imagenet100,geo_r,1,0.1,204,probe_weight,0.22522522522522523,0.052415210688591986,n4000_seed1
imagenet100,geo_r,1,0.2,409,magnitude,0.3840947546531303,0.11093029563330621,n4000_seed1
imagenet100,geo_r,1,0.2,409,variance,0.37018425460636517,0.11093029563330621,n4000_seed1
imagenet100,geo_r,1,0.2,409,rate,0.32792207792207795,0.11093029563330621,n4000_seed1
imagenet100,geo_r,1,0.2,409,probe_weight,0.17191977077363896,0.11093029563330621,n4000_seed1
imagenet100,geo_r,1,0.5,1024,magnitude,0.4463276836158192,0.3333333333333333,n4000_seed1
imagenet100,geo_r,1,0.5,1024,variance,0.41338854382332646,0.3333333333333333,n4000_seed1
imagenet100,geo_r,1,0.5,1024,rate,0.44939844302901627,0.3333333333333333,n4000_seed1
imagenet100,geo_r,1,0.5,1024,probe_weight,0.30279898218829515,0.3333333333333333,n4000_seed1
imagenet100,geo_r,2,0.05,102,magnitude,0.25153374233128833,0.02553830746119179,n4000_seed1
imagenet100,geo_r,2,0.05,102,variance,0.21428571428571427,0.02553830746119179,n4000_seed1
imagenet100,geo_r,2,0.05,102,rate,0.13966480446927373,0.02553830746119179,n4000_seed1
imagenet100,geo_r,2,0.05,102,probe_weight,0.2,0.02553830746119179,n4000_seed1
imagenet100,geo_r,2,0.1,204,magnitude,0.29936305732484075,0.052415210688591986,n4000_seed1
imagenet100,geo_r,2,0.1,204,variance,0.27899686520376177,0.052415210688591986,n4000_seed1
imagenet100,geo_r,2,0.1,204,rate,0.2215568862275449,0.052415210688591986,n4000_seed1
imagenet100,geo_r,2,0.1,204,probe_weight,0.19298245614035087,0.052415210688591986,n4000_seed1
imagenet100,geo_r,2,0.2,409,magnitude,0.292259083728278,0.11093029563330621,n4000_seed1
imagenet100,geo_r,2,0.2,409,variance,0.3004769475357711,0.11093029563330621,n4000_seed1
imagenet100,geo_r,2,0.2,409,rate,0.26040061633281975,0.11093029563330621,n4000_seed1
imagenet100,geo_r,2,0.2,409,probe_weight,0.15049226441631505,0.11093029563330621,n4000_seed1
imagenet100,geo_r,2,0.5,1024,magnitude,0.3671562082777036,0.3333333333333333,n4000_seed1
imagenet100,geo_r,2,0.5,1024,variance,0.3527080581241744,0.3333333333333333,n4000_seed1
imagenet100,geo_r,2,0.5,1024,rate,0.3689839572192513,0.3333333333333333,n4000_seed1
imagenet100,geo_r,2,0.5,1024,probe_weight,0.3170418006430868,0.3333333333333333,n4000_seed1
imagenet100,geo_r,3,0.05,102,magnitude,0.275,0.02553830746119179,n4000_seed1
imagenet100,geo_r,3,0.05,102,variance,0.24390243902439024,0.02553830746119179,n4000_seed1
imagenet100,geo_r,3,0.05,102,rate,0.1657142857142857,0.02553830746119179,n4000_seed1
imagenet100,geo_r,3,0.05,102,probe_weight,0.2215568862275449,0.02553830746119179,n4000_seed1
imagenet100,geo_r,3,0.1,204,magnitude,0.3377049180327869,0.052415210688591986,n4000_seed1
imagenet100,geo_r,3,0.1,204,variance,0.29936305732484075,0.052415210688591986,n4000_seed1
imagenet100,geo_r,3,0.1,204,rate,0.21791044776119403,0.052415210688591986,n4000_seed1
imagenet100,geo_r,3,0.1,204,probe_weight,0.2326283987915408,0.052415210688591986,n4000_seed1
imagenet100,geo_r,3,0.2,409,magnitude,0.393526405451448,0.11093029563330621,n4000_seed1
imagenet100,geo_r,3,0.2,409,variance,0.38175675675675674,0.11093029563330621,n4000_seed1
imagenet100,geo_r,3,0.2,409,rate,0.3088,0.11093029563330621,n4000_seed1
imagenet100,geo_r,3,0.2,409,probe_weight,0.19765739385065886,0.11093029563330621,n4000_seed1
imagenet100,geo_r,3,0.5,1024,magnitude,0.4851341551849166,0.3333333333333333,n4000_seed1
imagenet100,geo_r,3,0.5,1024,variance,0.4723220704529116,0.3333333333333333,n4000_seed1
imagenet100,geo_r,3,0.5,1024,rate,0.46285714285714286,0.3333333333333333,n4000_seed1
imagenet100,geo_r,3,0.5,1024,probe_weight,0.3161953727506427,0.3333333333333333,n4000_seed1
imagenet100,geo_r,4,0.05,102,magnitude,0.21428571428571427,0.02553830746119179,n4000_seed1
imagenet100,geo_r,4,0.05,102,variance,0.18604651162790697,0.02553830746119179,n4000_seed1
imagenet100,geo_r,4,0.05,102,rate,0.1270718232044199,0.02553830746119179,n4000_seed1
imagenet100,geo_r,4,0.05,102,probe_weight,0.15254237288135594,0.02553830746119179,n4000_seed1
imagenet100,geo_r,4,0.1,204,magnitude,0.24770642201834864,0.052415210688591986,n4000_seed1
imagenet100,geo_r,4,0.1,204,variance,0.24390243902439024,0.052415210688591986,n4000_seed1
imagenet100,geo_r,4,0.1,204,rate,0.1657142857142857,0.052415210688591986,n4000_seed1
imagenet100,geo_r,4,0.1,204,probe_weight,0.1791907514450867,0.052415210688591986,n4000_seed1
imagenet100,geo_r,4,0.2,409,magnitude,0.28818897637795277,0.11093029563330621,n4000_seed1
imagenet100,geo_r,4,0.2,409,variance,0.28818897637795277,0.11093029563330621,n4000_seed1
